OBJECTID,Shape,INCKEY,COLDETKEY,ADDRTYPE,COLLISIONTYPE,DIAGRAMLINK,DISTANCE,EXCEPTRSNCODE,EXCEPTRSNDESC,FATALITIES,INATTENTIONIND,INCDATE,INCDTTM,INJURIES,INTKEY,JUNCTIONTYPE,LIGHTCOND,LOCATION,PEDCOUNT,PEDCYLCOUNT,PEDROWNOTGRNT,PERSONCOUNT,REPORTLINK,REPORTNO,ROADCOND,SDOT_COLCODE,SDOT_COLDESC,SDOTCOLNUM,SEGKEY,SERIOUSINJURIES,SEVERITYCODE,SEVERITYDESC,SPEEDING,ST_COLCODE,ST_COLDESC,STATUS,UNDERINFL,VEHCOUNT,WEATHER,WIDTH,SEGLANEKEY,CROSSWALKKEY,HITPARKEDCAR,SPDCASENO
54364,"""(47.677764825000054, -122.354939393)""",181418,181458,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\43188800.bmp,74, ,,0,Y,12/15/2014 08:00:00 AM +0000,12/15/2014 18:00,1,,Driveway Junction,Dark - Street Lights On,PHINNEY AVE N BETWEEN N 67TH S ST AND GREENWOOD AVE N,0,1,,3,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3646275.pdf,3646275,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,12161,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,4308,0,N,14-414814
54508,"""(47.65794175700006, -122.31779112599997)""",180569,180629,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55515700.bmp,156.5, ,,0,,11/19/2014 08:00:00 AM +0000,11/19/2014 12:31,1,,Driveway Junction,Daylight,ROOSEVELT WAY NE BETWEEN NE 42ND S ST AND NE 42ND N ST,0,1,,4,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3703324.pdf,3703324,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,12595,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,8985,0,N,14-387213
54546,"""(47.68506369800008, -122.37544780399998)""",178686,178726,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56187700.bmp,0, ,,0,,11/01/2014 07:00:00 AM +0000,11/1/2014 18:33,1,24149,At Intersection (intersection related),Dark - Street Lights On,MARY AVE NW AND NW 77TH ST,0,1,,4,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3572722.pdf,3572722,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,11682,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,0,0,N,2014-366379
54617,"""(47.62971165700003, -122.34100743599998)""",179583,179643,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11511800.bmp,0, ,,0,,11/07/2014 08:00:00 AM +0000,11/7/2014 8:00,1,28725,At Intersection (intersection related),Daylight,HIGHLAND DR AND WESTLAKE AVE N,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3696670.pdf,3696670,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,13541,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,0,574129,N,14-372915
54656,"""(47.626017801000046, -122.29244003299999)""",181454,181494,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11515400.bmp,0, ,,0,Y,11/07/2014 08:00:00 AM +0000,11/7/2014 11:33,1,29238,At Intersection (intersection related),Daylight,LAKE WASHINGTON BLVD E AND E MADISON ST,0,1,Y,3,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3642495.pdf,3642495,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,4786,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,8965,0,N,
54672,"""(47.66934432100004, -122.33996379199999)""",181451,181491,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18185500.bmp,0, ,,0,,12/10/2014 08:00:00 AM +0000,12/10/2014 16:49,1,25489,At Intersection (intersection related),Dark - Street Lights On,EAST GREEN LAKE WAY N AND WEST GREEN LAKE WAY N,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3642243.pdf,3642243,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,14071,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Raining,0,42025,0,N,14-409229
54756,"""(47.58293882100003, -122.30096407499997)""",179983,180043,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88690000.bmp,153, ,,0,,11/19/2014 08:00:00 AM +0000,11/19/2014 8:41,1,,Mid-Block (but intersection related),Daylight,S COLLEGE ST BETWEEN RAINIER S AVE S AND 25TH AVE S,0,1,,1,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3693860.pdf,3693860,Dry,69,PEDALCYCLIST OVERTURNED IN ROAD,,19683,0,2,Injury Collision,,45,Bicycle,Matched,N,0,Clear or Partly Cloudy,0,0,0,N,2014-386790
54763,"""(47.67577700000004, -122.30479451399998)""",178221,178241,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32183300.bmp,92, ,,0,Y,10/26/2014 07:00:00 AM +0000,10/26/2014 15:15,1,,Mid-Block (not related to intersection),Daylight,NE 65TH ST BETWEEN 21ST E AVE NE AND 22ND AVE NE,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3575337.pdf,3575337,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,17273,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,29728,0,N,14-358805
54882,"""(47.59513063900005, -122.32637666299996)""",180398,180458,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55518800.bmp,0, ,,0,,12/04/2014 08:00:00 AM +0000,12/4/2014 14:30,1,30541,At Intersection (intersection related),Daylight,6TH AVE S AND SEATTLE W BLVD S,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3584001.pdf,3584001,Wet,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,8652,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Raining,0,5794,0,N,14-402787
54926,"""(47.62469047500008, -122.33778440699996)""",178725,178766,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77185500.bmp,161, ,,0,,10/11/2014 07:00:00 AM +0000,10/11/2014 11:26,1,,Mid-Block (not related to intersection),Daylight,MERCER NR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3705316.pdf,3705316,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,589800,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,24589,0,N,14-340439
54990,"""(47.61538794900008, -122.33702606099996)""",180406,180466,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22512400.bmp,161, ,,0,,12/08/2014 08:00:00 AM +0000,12/8/2014 6:04,1,,Driveway Junction,Dark - Street Lights On,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3588432.pdf,3588432,Wet,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,13317,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,14306,0,N,2014-406341
55065,"""(47.57871214800008, -122.33998271099995)""",178247,178267,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12181100.bmp,1142, ,,0,,10/15/2014 07:00:00 AM +0000,10/15/2014 6:58,1,,Mid-Block (not related to intersection),Daylight,EAST MARGINAL WAY S BETWEEN S STACY ST AND S HANFORD ST,0,1,,1,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3583536.pdf,3583536,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,14384,1,2b,Serious Injury Collision,,45,Bicycle,Matched,N,0,Raining,0,4708,0,N,14-344885
55068,"""(47.59738155900004, -122.33419171799994)""",178545,178585,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77515500.bmp,332.5, ,,0,,10/31/2014 07:00:00 AM +0000,10/31/2014 17:24,1,,Mid-Block (but intersection related),Daylight,1ST AVE S BETWEEN S KING ST AND RAILROAD N WAY S,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3590608.pdf,3590608,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,1189,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,0,521026,N,14-365053
55069,"""(47.63520625500007, -122.32239428099996)""",179019,179059,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45184400.bmp,254.5, ,,0,,11/05/2014 08:00:00 AM +0000,11/5/2014 9:15,1,,Mid-Block (not related to intersection),Daylight,LAKEVIEW BLVD E BETWEEN E GARFIELD ST AND HARVARD AVE E,0,1,,4,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3606321.pdf,3606321,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,11281,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Overcast,0,8269,0,N,14-370492
55104,"""(47.61855815700005, -122.34438586999994)""",179620,179680,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56183300.bmp,153.5, ,,0,,11/20/2014 08:00:00 AM +0000,11/20/2014 8:40,0,,Driveway Junction,Daylight,DENNY WAY BETWEEN 6TH AVE AND AURORA SB AVE N,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3585140.pdf,3585140,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,10008,0,1,Property Damage Only Collision,,45,Bicycle,Matched,N,1,Overcast,0,0,0,N,14-388245
55107,"""(47.63714221200007, -122.32241106099997)""",179020,179060,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33185500.bmp,453, ,,0,Y,11/04/2014 08:00:00 AM +0000,11/4/2014 7:53,1,,Mid-Block (not related to intersection),Daylight,HARVARD AVE E BETWEEN LAKEVIEW BLVD E AND E BOSTON ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3642290.pdf,3642290,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,10854,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Raining,0,8271,0,N,14-369133
55186,"""(47.59540739500005, -122.31726196999995)""",178548,178588,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11541900.bmp,467, ,,0,,10/31/2014 07:00:00 AM +0000,10/31/2014 9:48,1,,Mid-Block (but intersection related),Daylight,12TH AVE S BETWEEN XW S LANE ST AND GOLF DR S,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3606367.pdf,3606367,Wet,54,PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,,1656,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Raining,0,16241,0,N,2014-364550
55199,"""(47.680307018000065, -122.34727118499995)""",178751,178792,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55515600.bmp,0, ,,0,,10/31/2014 07:00:00 AM +0000,10/31/2014 19:40,1,24331,At Intersection (intersection related),Dark - Street Lights On,LINDEN AVE N AND N 71ST ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3579824.pdf,3579824,Wet,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,11416,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Raining,0,10138,0,N,14-364170
55235,"""(47.59583727300003, -122.32637379799996)""",180464,180524,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\71187700.bmp,0, ,,0,,12/02/2014 08:00:00 AM +0000,12/2/2014 15:00,1,30542,At Intersection (intersection related),Daylight,6TH AVE S AND S DEARBORN ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3588501.pdf,3588501,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,7987,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,5806,0,N,14-400799
55243,"""(47.65315214300006, -122.33748929199999)""",180462,180522,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11517600.bmp,0, ,,0,,12/02/2014 08:00:00 AM +0000,12/2/2014 17:32,1,26877,At Intersection (intersection related),Dark - Street Lights On,DENSMORE AVE N AND N 38TH ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3586999.pdf,3586999,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,10030,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,0,0,N,14-400957
55246,"""(47.72321837800007, -122.34819529899994)""",180460,180520,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32187700.bmp,0, ,,0,,12/02/2014 08:00:00 AM +0000,12/2/2014 17:20,1,35826,At Intersection (intersection related),Dark - Street Lights On,LINDEN AVE N AND N 130TH ST,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3575459.pdf,3575459,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,11453,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,22990,0,N,14-400941
55256,"""(47.65751422500006, -122.31780212899997)""",181496,181536,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55515600.bmp,0, ,,0,,10/31/2014 07:00:00 AM +0000,10/31/2014 19:26,1,27093,At Intersection (intersection related),Dark - Street Lights On,ROOSEVELT WAY NE AND NE 42ND S ST,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3645840.pdf,3645840,Wet,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,12595,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Raining,0,8985,0,N,14-365161
55291,"""(47.66490072400006, -122.31307415999999)""",178284,178304,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\31187700.bmp,0, ,,0,,10/24/2014 07:00:00 AM +0000,10/24/2014 18:38,1,25793,At Intersection (intersection related),Dark - Street Lights On,UNIVERSITY WAY NE AND NE 50TH ST,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3575551.pdf,3575551,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,13224,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Overcast,0,21411,0,N,14-356496
55312,"""(47.594281684000066, -122.31657709199999)""",178297,178317,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77188800.bmp,0, ,,0,Y,10/27/2014 07:00:00 AM +0000,10/27/2014 6:20,1,30453,At Intersection (intersection related),Dark - Street Lights On,GOLF DR S AND S CHARLES ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3581104.pdf,3581104,Unknown,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,10668,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Overcast,0,14097,0,N,14-359381
55379,"""(47.616032939000036, -122.34307495299998)""",180626,180686,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44186600.bmp,0, ,,0,Y,12/10/2014 08:00:00 AM +0000,12/10/2014 12:38,1,29531,At Intersection (intersection related),Daylight,5TH AVE AND BELL ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3573248.pdf,3573248,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,7246,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Raining,0,14240,0,N,14-408943
55402,"""(47.61990774700007, -122.32087289199995)""",181521,181561,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33185771.bmp,0, ,,0,,11/05/2014 08:00:00 AM +0000,11/5/2014 19:33,0,29052,At Intersection (intersection related),Dark - Street Lights On,BROADWAY E AND E OLIVE WAY,0,1,,3,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3672874.pdf,3672874,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,9452,0,1,Property Damage Only Collision,,45,Bicycle,Matched,N,1,Raining,0,6798,0,N,2014-371215
55440,"""(47.551230271000065, -122.28809573499996)""",178601,178641,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\57185500.bmp,0, ,,0,,10/15/2014 07:00:00 AM +0000,10/15/2014 16:19,1,33620,At Intersection (intersection related),Daylight,M L KING JR WR WAY S AND S ORCAS ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3642837.pdf,3642837,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,485859,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Overcast,0,20856,0,N,14-345530
55488,"""(47.708628720000036, -122.328634266)""",179047,179087,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11187700.bmp,0, ,,0,Y,11/06/2014 08:00:00 AM +0000,11/6/2014 12:57,1,36586,At Intersection (intersection related),Daylight,1ST AVE NE AND NE NORTHGATE WAY,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3586985.pdf,3586985,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,1099,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Overcast,0,0,521147,N,2014-371950
55539,"""(47.677668261000065, -122.35467757899994)""",177817,177837,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\82188800.bmp,0, ,,0,,10/22/2014 07:00:00 AM +0000,10/22/2014 17:16,1,24351,At Intersection (intersection related),Dusk,PHINNEY AVE N AND N 67TH S ST,0,1,Y,3,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3575329.pdf,3575329,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,12161,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Raining,0,4288,0,N,14-354033
55581,"""(47.655893253000045, -122.32085414499994)""",178310,178330,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77181371.bmp,0, ,,0,,10/29/2014 07:00:00 AM +0000,10/29/2014 7:00,1,27114,At Intersection (intersection related),Dawn,7TH AVE NE AND NE 40TH ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3642821.pdf,3642821,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,8170,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Unknown,0,0,524351,N,2014-361877
55676,"""(47.579809451000074, -122.32905650499998)""",181533,181573,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12181100.bmp,0, ,,0,Y,11/20/2014 08:00:00 AM +0000,11/20/2014 6:49,1,31369,At Intersection (intersection related),Dawn,4TH AVE S AND S LANDER ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3693861.pdf,3693861,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,6240,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,18786,0,N,14-388108
55698,"""(47.66491734200008, -122.31523873699996)""",177823,177843,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33185500.bmp,0, ,,0,,09/14/2014 07:00:00 AM +0000,9/14/2014 13:15,1,25791,At Intersection (intersection related),Daylight,12TH AVE NE AND NE 50TH ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3591817.pdf,3591817,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,1570,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,21425,0,N,2014-352699
55700,"""(47.65355966100003, -122.31389078099994)""",178620,178660,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33690000.bmp,149, ,,0,,09/29/2014 07:00:00 AM +0000,9/29/2014 16:07,1,,Mid-Block (not related to intersection),Daylight,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,0,1,,1,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3519947.pdf,3519947,Dry,69,PEDALCYCLIST OVERTURNED IN ROAD,,18044,0,2,Injury Collision,,45,Bicycle,Matched,Y,0,Clear or Partly Cloudy,0,0,0,N,14-002602
55707,"""(47.65751422500006, -122.31780212899997)""",177597,177617,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55515600.bmp,0, ,,0,Y,10/15/2014 07:00:00 AM +0000,10/15/2014 10:37,1,27093,At Intersection (intersection related),Daylight,ROOSEVELT WAY NE AND NE 42ND S ST,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3503337.pdf,3503337,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,12595,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,8985,0,N,14-345099
55724,"""(47.701437859000066, -122.34734430499998)""",179380,179440,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33185500.bmp,0, ,,0,,11/13/2014 08:00:00 AM +0000,11/13/2014 9:25,1,37406,At Intersection (intersection related),Daylight,LINDEN AVE N AND N 100TH ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3575309.pdf,3575309,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,11444,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,0,0,N,2014-380201
55737,"""(47.63898781200004, -122.35691931799994)""",179677,179737,Block,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\53185500.bmp,221.5, ,,0,,11/05/2014 08:00:00 AM +0000,11/5/2014 18:30,1,,Mid-Block (not related to intersection),Dusk,QUEEN ANNE AVE N BETWEEN BOSTON ST AND MCGRAW ST,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3591137.pdf,3591137,Wet,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,12314,0,2,Injury Collision,,45,Bicycle,Matched,N,1,Raining,0,10905,0,N,2014-379084
55770,"""(47.61889599600005, -122.32528836099999)""",180821,180881,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\66516700.bmp,0, ,,0,,11/17/2014 08:00:00 AM +0000,11/17/2014 10:02,1,29161,At Intersection (intersection related),Daylight,SUMMIT AVE E AND E OLIVE WAY,0,1,,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3626351.pdf,3626351,Dry,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,12991,1,2b,Serious Injury Collision,,45,Bicycle,Matched,N,1,Clear or Partly Cloudy,0,23263,0,N,14-384792
55842,"""(47.60928514300008, -122.33890369399995)""",179439,179499,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\42184400.bmp,0, ,,0,,11/13/2014 08:00:00 AM +0000,11/13/2014 9:35,1,29592,At Intersection (intersection related),Daylight,2ND AVE AND PIKE ST,0,1,,1,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3586053.pdf,3586053,Dry,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,2758,0,2,Injury Collision,,45,Bicycle,Matched,N,0,Clear or Partly Cloudy,0,42178,0,N,14-380224
55916,"""(47.56074767600006, -122.28702675999995)""",181554,181594,Intersection,Cycles,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33517400.bmp,0, ,,0,,11/03/2014 08:00:00 AM +0000,11/3/2014 17:39,0,32737,At Intersection (intersection related),Dark - Street Lights On,RAINIER AVE S AND S ALASKA ST,0,1,Y,2,\\sdotnasvfa\sdot_vol1\H8\PROD\ATTACHMENTS\COL_REPORT\3693979.pdf,3693979,Wet,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,12384,0,1,Property Damage Only Collision,,45,Bicycle,Matched,N,1,Raining,0,8800,0,N,14-368611
